"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517EAVLU66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517EAVLU66","Freescale 32-bit MCU, Power Arch core, 1.5MB Flash, 66MHz, -40/+105degC, Automotive Grade, QFP 176","-","LQFP 176","1 @ CNY116.81 each","AUTO; >=10 YEARS APPLICATION LIFE","1500","80","-","5","e200","2","NONE","66","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","145","-40 to 105","4.5 to 5.25","4","176","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","120","Output Capture, Input Capture","24-ch. 16 bit, 24-ch. 32 bit","40","6","12","-40","-","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517EAVMG80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517EAVMG80","Freescale 32-bit MCU, Power Arch, 1.5MB Flash, 80MHz, -40/+125degC, Automotive Grade, MAPBGA 208","-","MAPBGA 208","-","AUTO; >=10 YEARS APPLICATION LIFE","1500","80","-","5","e200","2","NONE","80","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","137","-40 to 125","4.5 to 5.25","4","208","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","145","Output Capture, Input Capture","24-ch. 16 bit, 24-ch. 32 bit","40","6","12","-40","-","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517EBCLQ66R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517EBCLQ66R","Freescale 32-bit MCU, Power Arch core, 1.5MB Flash, 66MHz, -40/+85degC, Automotive Grade, QFP 144","-","LQFP 144","-","AUTO; >=10 YEARS APPLICATION LIFE","1500","80","-","5","e200","2","NONE","66","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","111","-40 to 85","4.5 to 5.25","4","144","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","-","Output Capture, Input Capture","8-ch. 16 bit, 8-ch. 32 bit","40","6","12","-40","-","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517EBMLQ66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517EBMLQ66","Freescale 32-bit MCU, Power Arch core, 1.5MB Flash, 66MHz, -40/+125degC, Automotive Grade, QFP 144","-","LQFP 144","1 @ CNY118.01 each","AUTO; >=10 YEARS APPLICATION LIFE","1500","80","-","5","e200","2","NONE","66","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","111","-40 to 125","4.5 to 5.25","4","144","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","145","Output Capture, Input Capture","24-ch. 16 bit, 24-ch. 32 bit","40","6","12","-40","-","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517EBMLQ66R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517EBMLQ66R","Freescale 32-bit MCU, Power Arch core, 1.5MB Flash, 66MHz, -40/+125degC, Automotive Grade, QFP 144","-","LQFP 144","-","AUTO; >=10 YEARS APPLICATION LIFE","1500","80","-","5","e200","2","NONE","66","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","111","-40 to 125","4.5 to 5.25","4","144","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","145","Output Capture, Input Capture","24-ch. 16 bit, 24-ch. 32 bit","40","6","12","-40","-","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517EBVLQ66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517EBVLQ66","Freescale 32-bit MCU, Power Arch core, 1.5MB Flash, 66MHz, -40/+105degC, Automotive Grade, QFP 144","-","LQFP 144","1 @ CNY112.67 each","AUTO; >=10 YEARS APPLICATION LIFE","1500","80","-","5","e200","2","NONE","66","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","111","-40 to 105","4.5 to 5.25","4","144","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","120","Output Capture, Input Capture","8-ch. 16 bit, 8-ch. 32 bit","40","6","12","-40","-","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517EBVLQ66R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517EBVLQ66R","Freescale 32-bit MCU, Power Arch core, 1.5MB Flash, 66MHz, -40/+125degC, Automotive Grade, QFP 144","-","LQFP 144","1 @ CNY112.67 each","AUTO; >=10 YEARS APPLICATION LIFE","1500","80","-","5","e200","2","NONE","66","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","111","-40 to 105","4.5 to 5.25","4","144","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","120","Output Capture, Input Capture","24-ch. 16 bit, 24-ch. 32 bit","40","6","12","-40","-","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517GAMLQ66R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517GAMLQ66R","Freescale 32-bit MCU, Power Arch core, 1.5MB Flash, 66MHz, -40/+125degC, Automotive Grade, QFP 144","-","LQFP 144","-","AUTO; >=10 YEARS APPLICATION LIFE","1500","80","-","6","e200","2","NONE","66","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","111","-40 to 125","4.5 to 5.25","4","144","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","145","Output Capture, Input Capture","24-ch. 16 bit, 24-ch. 32 bit","40","6","12","-40","-","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517GAVMG80","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517GAVMG80","Freescale 32-bit MCU, Power Arch, 1.5MB Flash, 80MHz, -40/+125degC, Automotive Grade, MAPBGA 208","-","MAPBGA 208","1 @ CNY121.00 each","AUTO; >=10 YEARS APPLICATION LIFE","1500","80","-","6","e200","2","NONE","80","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","137","-40 to 105","4.5 to 5.25","4","208","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","145","Output Capture, Input Capture","8-ch. 16 bit, 8-ch. 32 bit","40","6","12","-40","1","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517SAMLU66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517SAMLU66","Freescale 32-bit MCU, Power Arch core, 1.5MB Flash, 66MHz, -40/+125degC, Automotive Grade, QFP 176","-","LQFP 176","1 @ CNY116.93 each","AUTO; >=10 YEARS APPLICATION LIFE","1500","64","-","4","e200","1","NONE","66","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","145","-40 to 125","4.5 to 5.25","4","176","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","145","Output Capture, Input Capture","24-ch. 16 bit, 24-ch. 32 bit","40","6","12","-40","-","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5510","SPC5517SBMLQ66","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5510&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc55xx-mcus/freescale-32-bit-mcu-for-body-electronics-applications:MPC5510?&fpsp=1&tab=Documentation_Tab#SPC5517SBMLQ66","Freescale 32-bit MCU, Power Arch core, 1.5MB Flash, 66MHz, -40/+125degC, Automotive Grade, QFP 144","-","LQFP 144","1 @ CNY111.97 each","AUTO; >=10 YEARS APPLICATION LIFE","1500","64","-","4","e200","2","NONE","66","1","-","4","-","-","16","Internal Voltage Regulator, PLL, POR, QADC","-","111","-40 to 125","4.5 to 5.25","4","144","PRODUCT MATURITY/SATURATION(4)","-","-","-","-","-","-","JTAG","-","-","145","Output Capture, Input Capture","8-ch. 16 bit, 8-ch. 32 bit","40","6","12","-40","-","40-ch. 12-bit","SRAM, FLASH, EPROM","5","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5125","MPC5125YVN400","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5125&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mobilegt-51xx-52xx/32-bit-microprocessor:MPC5125?&fpsp=1&tab=Documentation_Tab#MPC5125YVN400","MPC5125 32-bit MPU, e300 Power Architecture core, 400MHz, PBGA 324","-","TEPBGA 324","10000 @ CNY76.56 each","10-YEARS APPLICATION LIFE","-","32","-","-","e300","1","-","400","-","-","-","-","200","64","Temperature Sensor","-","64","-40 to 85","1.3 to 3.6","3","324","PRODUCT STABLE GROWTH/MATURITY(3)","-","USB 2.0, USB OTG","-","Real Time Clock","10/100 BaseT","1280 x 720 (720p)","JTAG","-","-","125","PWM, Output Compare, Input Capture","16-ch. 32 bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5125","MPC5125YVN400R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5125&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mobilegt-51xx-52xx/32-bit-microprocessor:MPC5125?&fpsp=1&tab=Documentation_Tab#MPC5125YVN400R","MPC5125 32-bit MPU, e300 Power Architecture core, 400MHz, PBGA 324","-","TEPBGA 324","10000 @ CNY76.56 each","10-YEARS APPLICATION LIFE","-","32","-","-","e300","1","-","400","-","-","-","-","200","64","Temperature Sensor","-","64","-40 to 85","1.3 to 3.6","3","324","PRODUCT STABLE GROWTH/MATURITY(3)","-","USB 2.0, USB OTG","-","Real Time Clock","10/100 BaseT","1280 x 720 (720p)","JTAG","-","-","125","PWM, Output Compare, Input Capture","16-ch. 32 bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5125","SPC5125YVN400","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5125&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mobilegt-51xx-52xx/32-bit-microprocessor:MPC5125?&fpsp=1&tab=Documentation_Tab#SPC5125YVN400","MPC5125 32-bit MPU, e300 Power Architecture core, 400MHz, PBGA 324","-","TEPBGA 324","-","AUTO; >=10 YEARS APPLICATION LIFE","-","32","-","-","e300","1","-","400","-","-","-","-","200","64","Temperature Sensor","-","64","-40 to 85","1.3 to 3.6","3","324","PRODUCT STABLE GROWTH/MATURITY(3)","-","USB 2.0, USB OTG","-","Real Time Clock","10/100 BaseT","1280 x 720 (720p)","JTAG","-","-","-","Input Capture, Output Compare, PWM","16-ch. 32 bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5125","SPC5125YVN400R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5125&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mobilegt-51xx-52xx/32-bit-microprocessor:MPC5125?&fpsp=1&tab=Documentation_Tab#SPC5125YVN400R","MPC5125 32-bit MPU, e300 Power Architecture core, 400MHz, PBGA 324","-","TEPBGA 324","-","AUTO; >=10 YEARS APPLICATION LIFE","-","32","-","-","e300","1","-","400","-","-","-","-","200","64","Temperature Sensor","-","64","-40 to 85","1.3 to 3.6","3","324","PRODUCT STABLE GROWTH/MATURITY(3)","-","USB 2.0, USB OTG","-","Real Time Clock","10/100 BaseT","1280 x 720 (720p)","JTAG","-","-","-","Input Capture, Output Compare, PWM","16-ch. 32 bit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5121e","SPC5121YVY400B","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5121e&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mobilegt-51xx-52xx/32-bit-power-architecture-microcontrollers:MPC5121e?&fpsp=1&tab=Documentation_Tab#SPC5121YVY400B","Freescale 32-bit MCU, e300 MPU, 400MHz, -40/+85degC, Automotive Grade, PBGA 516","-","PBGA 516","1 @ CNY206.78 each","AUTO; >=10 YEARS APPLICATION LIFE","-","128","-","4","e300","1","-","400","3","-","-","-","-","64","ATA Controller, COP, PLL, Temperature Sensor","-","32","-40 to 85","1.3 to 1.4","4","516","PRODUCT MATURITY/SATURATION(4)","64","USB 2.0, USB OTG, Integrated PHY","AXE - 200 MHZ","Real Time Clock","10/100 BaseT","1280 x 720 (720p)","JTAG","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5121e","SPC5121YVY400BR","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5121e&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mobilegt-51xx-52xx/32-bit-power-architecture-microcontrollers:MPC5121e?&fpsp=1&tab=Documentation_Tab#SPC5121YVY400BR","Freescale 32-bit MCU, e300 MPU, 400MHz, -40/+85degC, Automotive Grade, PBGA 516","-","PBGA 516","-","AUTO; >=10 YEARS APPLICATION LIFE","-","128","-","4","e300","1","-","400","3","-","-","-","-","64","ATA Controller, COP, PLL, Temperature Sensor","-","32","-40 to 85","1.3 to 1.4","4","516","PRODUCT MATURITY/SATURATION(4)","64","USB 2.0, USB OTG, Integrated PHY","AXE - 200 MHZ","Real Time Clock","10/100 BaseT","1280 x 720 (720p)","JTAG","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC5121e","SPC5123YVY400B","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC5121e&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mobilegt-51xx-52xx/32-bit-power-architecture-microcontrollers:MPC5121e?&fpsp=1&tab=Documentation_Tab#SPC5123YVY400B","Freescale 32-bit MCU, e300 MPU, 400MHz, -40/+85degC, Automotive Grade, PBGA 516","-","PBGA 516","-","AUTO; >=10 YEARS APPLICATION LIFE","-","128","-","4","e300","1","-","400","3","-","-","-","-","64","ATA Controller, COP, PLL, Temperature Sensor","-","32","-40 to 85","1.3 to 1.4","4","516","PRODUCT MATURITY/SATURATION(4)","64","USB 2.0, USB OTG, Integrated PHY","AXE - 200 MHZ","Real Time Clock","10/100 BaseT","1280 x 720 (720p)","JTAG","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC560xB","SPC5601DF1MLH4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC560xB&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc56xb-mcu-for-automotive-industrial-general-purpose:MPC560xB?&fpsp=1&tab=Documentation_Tab#SPC5601DF1MLH4","Freescale 32-bit MCU, Power Arch core, 128KB Flash, 48MHz, -40/+125degC, Automotive Grade, QFP 64","-","QFP 64","1 @ CNY31.35 each","AUTO; >=10 YEARS APPLICATION LIFE","128","12","64","1","e200","1","-","48","-","-","-","-","-","-","Cross Triggering Unit (CTU), Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator","-","45","-40 to 125","3 to 5.5","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","Real Time Clock","-","-","JTAG","-","-","-","eMIOS, PWM, Output Compare, Input Capture","-","16","3","12","-","-","16-ch. 12-bit","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC560xB","SPC5601DF1MLL4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC560xB&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc56xb-mcu-for-automotive-industrial-general-purpose:MPC560xB?&fpsp=1&tab=Documentation_Tab#SPC5601DF1MLL4","Freescale 32-bit MCU, Power Arch core, 128KB Flash, 48MHz, -40/+125degC, Automotive Grade, QFP 100","-","LQFP 100","1 @ CNY33.00 each","AUTO; >=10 YEARS APPLICATION LIFE","128","12","64","1","e200","1","-","48","-","-","-","-","-","-","Cross Triggering Unit (CTU), Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator","-","79","-40 to 125","3 to 5.5","3","100","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","Real Time Clock","-","-","JTAG","-","-","-","eMIOS, PWM, Output Compare, Input Capture","28-ch. 16 bit","33","3","12","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC560xB","SPC5601DF1VLH4R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC560xB&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc56xb-mcu-for-automotive-industrial-general-purpose:MPC560xB?&fpsp=1&tab=Documentation_Tab#SPC5601DF1VLH4R","Freescale 32-bit MCU, Power Arch core, 128KB Flash, 48MHz, -40/+105degC, Automotive Grade, QFP 64","-","QFP 64","1 @ CNY28.55 each","AUTO; >=10 YEARS APPLICATION LIFE","128","12","64","1","e200","1","-","48","-","-","-","-","-","-","Watchdog OSC/Timer, PLL, Low Voltage Detect, Internal Voltage Regulator, Cross Triggering Unit (CTU)","-","45","-40 to 105","3 to 5.5","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","Real Time Clock","-","-","JTAG","-","-","-","eMIOS, Input Capture, Output Compare, PWM","13-ch. 16 bit","16","3","12","-","-","16-ch. 12-bit","-","-","-","-","-","-","-","2","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC560xB","SPC5601DF1VLL4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC560xB&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc56xb-mcu-for-automotive-industrial-general-purpose:MPC560xB?&fpsp=1&tab=Documentation_Tab#SPC5601DF1VLL4","Freescale 32-bit MCU, Power Arch core, 128KB Flash, 48MHz, -40/+105degC, Automotive Grade, QFP 100","-","LQFP 100","1 @ CNY29.44 each","AUTO; >=10 YEARS APPLICATION LIFE","128","12","64","-","e200","1","-","48","-","-","-","-","-","16","-","-","-","-40 to 105","3 to 5.5","3","100","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","-","-","-","-","-","-","-","eMIOS, Input Capture, Output Compare, PWM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC560xB","SPC5601DF1VLL4R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC560xB&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc56xb-mcu-for-automotive-industrial-general-purpose:MPC560xB?&fpsp=1&tab=Documentation_Tab#SPC5601DF1VLL4R","Freescale 32-bit MCU, Power Arch core, 128KB Flash, 48MHz, -40/+105degC, Automotive Grade, QFP 100","-","LQFP 100","1 @ CNY31.28 each","AUTO; >=10 YEARS APPLICATION LIFE","128","12","64","-","e200","1","-","48","-","-","-","-","-","16","-","-","-","-40 to 105","3 to 5.5","3","100","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","-","-","-","-","-","-","-","eMIOS, Input Capture, Output Compare, PWM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC560xB","SPC5602BAMLL6R","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC560xB&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc56xb-mcu-for-automotive-industrial-general-purpose:MPC560xB?&fpsp=1&tab=Documentation_Tab#SPC5602BAMLL6R","Freescale 32-bit MCU, Power Arch core, 256KB Flash, 64MHz, -40/+105degC, Automotive Grade, QFP 100","-","LQFP 100","1 @ CNY37.01 each","AUTO; >=10 YEARS APPLICATION LIFE","256","24","64","2","e200","1","-","64","1","-","-","-","-","-","-","-","-","-40 to 125","3 to 5.5","3","100","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","-","-","-","JTAG","-","-","-","eMIOS, Input Capture, Output Compare, PWM","28-ch. 16 bit","-","3","-","-","-","28-ch. 10-bit","-","-","-","-","-","-","-","3","-","-","-","-"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC560xB","SPC5602BAVLH4","http://www.freescale.com/webapp/search.partparamdetail.framework?PART_NUMBER=MPC560xB&buyNow=true&fromSearch=true","http://www.freescale.com/zh-Hans/products/power-architecture-processors/mpc5xxx-5xxx-32-bit-mcus/mpc56xx-mcus/ultra-reliable-mpc56xb-mcu-for-automotive-industrial-general-purpose:MPC560xB?&fpsp=1&tab=Documentation_Tab#SPC5602BAVLH4","Freescale 32-bit MCU, Power Arch core, 256KB Flash, 48MHz, -40/+105degC, Automotive Grade, QFP 64","-","QFP 64","1 @ CNY29.31 each","AUTO; >=10 YEARS APPLICATION LIFE","256","24","64","2","e200","1","-","48","1","-","-","-","-","-","-","-","-","-40 to 105","3 to 5.5","3","64","PRODUCT STABLE GROWTH/MATURITY(3)","-","-","-","-","-","-","JTAG","-","-","-","-","12-ch. 16 bit","-","3","-","-","-","12-ch. 10-bit","-","-","-","-","-","-","-","2","-","-","-","-"
