"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","VCC (V)","No. of  Tx","No. of  Rx","Duplex","Data Rate  (kbps)","ESD  (kV)","Typ.  Shutdown  ICC (µA)","Rx  Fail safe  Open","Rx  Fail safe  Short","Shutdown","Multi-Drop  Nodes"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3494","SP3494EP","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs422/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3494","SP3494EP-L","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs422/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP483E","SP483ECN-L","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs422/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP483E","SP483ECN-L/TR","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs422/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP483E","SP483ECP-L","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs422/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP483E","SP483EEN-L","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs422/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP483E","SP483EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs422/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP483E","SP483EEP-L","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs422/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490CN","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490CN/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490CN-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490CN-L/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490CP","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490CP-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490EN","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490EN/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490EN-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490EN-L/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490EP","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3490","SP3490EP-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3490","http://www.exar.com/connectivity/transceiver/rs422/sp3490/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","-","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3495E","SP3495EEN-L","http://www.exar.com/common/content/document.ashx?id=1387&languageid=1033&type=datasheet&part=sp3495e","http://www.exar.com/connectivity/transceiver/rs422/sp3495e/","3.3V High Speed RS-485/RS-422 Transceivers, Advanced Fail-safe, Hot Swap Protection,  ±15kV ESD-Protected","3.3","1","1","Half","32000","15","1","▪","-","-","64"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3495E","SP3495EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1387&languageid=1033&type=datasheet&part=sp3495e","http://www.exar.com/connectivity/transceiver/rs422/sp3495e/","3.3V High Speed RS-485/RS-422 Transceivers, Advanced Fail-safe, Hot Swap Protection,  ±15kV ESD-Protected","3.3","1","1","Half","32000","15","1","▪","-","-","64"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485CN","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485CN/TR","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485CN-L","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485CN-L/TR","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485CP","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485CP-L","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485EN","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485EN/TR","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485EN-L","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485EN-L/TR","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485EP","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3485","SP3485EP-L","http://www.exar.com/common/content/document.ashx?id=639&languageid=1033&type=datasheet&part=sp3485","http://www.exar.com/connectivity/transceiver/rs422/sp3485/","3.3V Low Power Half-Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Half","10000","2","10","▪","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3088E","SP3088EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3088e","http://www.exar.com/connectivity/transceiver/rs422/sp3088e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Half","20000","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3088E","SP3088EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3088e","http://www.exar.com/connectivity/transceiver/rs422/sp3088e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Half","20000","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3483","SP3483CN-L","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs422/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3483","SP3483CN-L/TR","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs422/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3483","SP3483EN-L","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs422/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3483","SP3483EN-L/TR","http://www.exar.com/common/content/document.ashx?id=638&languageid=1033&type=datasheet&part=sp3483","http://www.exar.com/connectivity/transceiver/rs422/sp3483/","3.3V Low Power Slew Rate Limited Half-Duplex RS-485 Transceiver","3.3","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3087E","SP3087EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3087e","http://www.exar.com/connectivity/transceiver/rs422/sp3087e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","20000","15","-","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3087E","SP3087EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3087e","http://www.exar.com/connectivity/transceiver/rs422/sp3087e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","20000","15","-","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3085E","SP3085EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3085e","http://www.exar.com/connectivity/transceiver/rs422/sp3085e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Half","500","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3085E","SP3085EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3085e","http://www.exar.com/connectivity/transceiver/rs422/sp3085e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Half","500","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3086E","SP3086EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3086e","http://www.exar.com/connectivity/transceiver/rs422/sp3086e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","20000","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3086E","SP3086EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3086e","http://www.exar.com/connectivity/transceiver/rs422/sp3086e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","20000","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3084E","SP3084EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3084e","http://www.exar.com/connectivity/transceiver/rs422/sp3084e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","500","15","-","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3084E","SP3084EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3084e","http://www.exar.com/connectivity/transceiver/rs422/sp3084e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","500","15","-","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3083E","SP3083EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3083e","http://www.exar.com/connectivity/transceiver/rs422/sp3083e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","500","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3083E","SP3083EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3083e","http://www.exar.com/connectivity/transceiver/rs422/sp3083e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","500","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3491","SP3491CN","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs422/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3491","SP3491CN/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs422/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3491","SP3491CN-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs422/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3491","SP3491CN-L/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs422/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3491","SP3491EN","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs422/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3491","SP3491EN/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs422/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3491","SP3491EN-L","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs422/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3491","SP3491EN-L/TR","http://www.exar.com/common/content/document.ashx?id=641&languageid=1033&type=datasheet&part=sp3491","http://www.exar.com/connectivity/transceiver/rs422/sp3491/","3.3V Low Power Full Duplex RS-485 Transceivers with 10Mbps Data Rate","3.3","1","1","Full","10000","2","10","▪","-","▪","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3081E","SP3081EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3081e","http://www.exar.com/connectivity/transceiver/rs422/sp3081e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","115","15","-","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3081E","SP3081EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3081e","http://www.exar.com/connectivity/transceiver/rs422/sp3081e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","115","15","-","▪","▪","-","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP486","SP486CT-L","http://www.exar.com/common/content/document.ashx?id=644&languageid=1033&type=datasheet&part=sp486","http://www.exar.com/connectivity/transceiver/rs422/sp486/","Quad RS-485/RS-422 Line Drivers","5","4","0","Quad","10000","2","-","-","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP486","SP486CT-L/TR","http://www.exar.com/common/content/document.ashx?id=644&languageid=1033&type=datasheet&part=sp486","http://www.exar.com/connectivity/transceiver/rs422/sp486/","Quad RS-485/RS-422 Line Drivers","5","4","0","Quad","10000","2","-","-","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP486","SP486ET-L","http://www.exar.com/common/content/document.ashx?id=644&languageid=1033&type=datasheet&part=sp486","http://www.exar.com/connectivity/transceiver/rs422/sp486/","Quad RS-485/RS-422 Line Drivers","5","4","0","Quad","10000","2","-","-","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP486","SP486ET-L/TR ","http://www.exar.com/common/content/document.ashx?id=644&languageid=1033&type=datasheet&part=sp486","http://www.exar.com/connectivity/transceiver/rs422/sp486/","Quad RS-485/RS-422 Line Drivers","5","4","0","Quad","10000","2","-","-","-","-","32"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3080E","SP3080EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3080e","http://www.exar.com/connectivity/transceiver/rs422/sp3080e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","115","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3080E","SP3080EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3080e","http://www.exar.com/connectivity/transceiver/rs422/sp3080e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Full","115","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","XR3073X","XR3073XID-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3073x","http://www.exar.com/connectivity/transceiver/rs422/xr3073x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","1Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","XR3073X","XR3073XIDTR-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3073x","http://www.exar.com/connectivity/transceiver/rs422/xr3073x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","1Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3082E","SP3082EEN-L","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3082e","http://www.exar.com/connectivity/transceiver/rs422/sp3082e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Half","115","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3082E","SP3082EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1255&languageid=1033&type=datasheet&part=sp3082e","http://www.exar.com/connectivity/transceiver/rs422/sp3082e/","Advanced Failsafe RS-485/RS-422 Transceivers 1/8th Unit Load, Slew-Rate Limited, ±15kV ESD-Protected","5","1","1","Half","115","15","1","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","XR3074X","XR3074XID-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3074x","http://www.exar.com/connectivity/transceiver/rs422/xr3074x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","1Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","XR3074X","XR3074XIDTR-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3074x","http://www.exar.com/connectivity/transceiver/rs422/xr3074x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","1Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3076E","SP3076EEN","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3076e","http://www.exar.com/connectivity/transceiver/rs422/sp3076e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.5","▪","▪","▪","256"
"exar","Connectivity---Serial Transceivers-RS422-RS422","SP3076E","SP3076EEN/TR","http://www.exar.com/common/content/document.ashx?id=1399&languageid=1033&type=datasheet&part=sp3076e","http://www.exar.com/connectivity/transceiver/rs422/sp3076e/","High Speed, 3.3V, 15kV, Failsafe RS-485/RS-422 Full-Duplex","3.3","1","1","Full","16000","15","0.5","▪","▪","▪","256"
