"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","CPU  Interface","CH","Max Data Rate  @  5/3.3/2.5/1.8V (Mbps)","Tx/Rx  FIFO  (Bytes)","Tx/Rx  FIFO  Ctrs","Tx/Rx  FIFO  INT Trig","Auto  RTS/CTS","IrDa  Sup","5V  Tol  Inputs","Sup V","Pkgs"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2450","ST16C2450CQ48-F","http://www.exar.com/common/content/document.ashx?id=407&languageid=1033&type=datasheet&part=st16c2450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2450/","Dual UART with Higher Operating Speed and Lower Access Time","Intel","2","1.5/1/na/na","1/1","-","No/No","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2450","ST16C2450CQ48TR-F","http://www.exar.com/common/content/document.ashx?id=407&languageid=1033&type=datasheet&part=st16c2450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2450/","Dual UART with Higher Operating Speed and Lower Access Time","Intel","2","1.5/1/na/na","1/1","-","No/No","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2450","ST16C2450IJ44-F","http://www.exar.com/common/content/document.ashx?id=407&languageid=1033&type=datasheet&part=st16c2450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2450/","Dual UART with Higher Operating Speed and Lower Access Time","Intel","2","1.5/1/na/na","1/1","-","No/No","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2450","ST16C2450IJ44TR-F","http://www.exar.com/common/content/document.ashx?id=407&languageid=1033&type=datasheet&part=st16c2450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2450/","Dual UART with Higher Operating Speed and Lower Access Time","Intel","2","1.5/1/na/na","1/1","-","No/No","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2450","ST16C2450IP40","http://www.exar.com/common/content/document.ashx?id=407&languageid=1033&type=datasheet&part=st16c2450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2450/","Dual UART with Higher Operating Speed and Lower Access Time","Intel","2","1.5/1/na/na","1/1","-","No/No","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2450","ST16C2450IP40-F","http://www.exar.com/common/content/document.ashx?id=407&languageid=1033&type=datasheet&part=st16c2450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2450/","Dual UART with Higher Operating Speed and Lower Access Time","Intel","2","1.5/1/na/na","1/1","-","No/No","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2450","ST16C2450IQ48-F","http://www.exar.com/common/content/document.ashx?id=407&languageid=1033&type=datasheet&part=st16c2450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2450/","Dual UART with Higher Operating Speed and Lower Access Time","Intel","2","1.5/1/na/na","1/1","-","No/No","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2450","ST16C2450IQ48TR-F","http://www.exar.com/common/content/document.ashx?id=407&languageid=1033&type=datasheet&part=st16c2450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2450/","Dual UART with Higher Operating Speed and Lower Access Time","Intel","2","1.5/1/na/na","1/1","-","No/No","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450CJ44-F","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450CJ44TR-F","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450CP40","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450CP40-F","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450CQ48-F","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450CQ48TR-F","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450IJ44-F","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450IJ44TR-F","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450IP40","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450IP40-F","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450IQ48-F","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C450","ST16C450IQ48TR-F","http://www.exar.com/common/content/document.ashx?id=155&languageid=1033&type=datasheet&part=st16c450","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c450/","UART with Higher Operating Speed and Lower Access Time","Intel","1","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C454","ST16C454CJ68-F","http://www.exar.com/common/content/document.ashx?id=245&languageid=1033&type=datasheet&part=st16c454","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c454/","Quad UART with a Dual Foot Print Interface","Intel or Motorola","4","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-68"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C454","ST16C454CJ68TR-F","http://www.exar.com/common/content/document.ashx?id=245&languageid=1033&type=datasheet&part=st16c454","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c454/","Quad UART with a Dual Foot Print Interface","Intel or Motorola","4","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-68"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C454","ST16C454IJ68-F","http://www.exar.com/common/content/document.ashx?id=245&languageid=1033&type=datasheet&part=st16c454","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c454/","Quad UART with a Dual Foot Print Interface","Intel or Motorola","4","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-68"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C454","ST16C454IJ68TR-F","http://www.exar.com/common/content/document.ashx?id=245&languageid=1033&type=datasheet&part=st16c454","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c454/","Quad UART with a Dual Foot Print Interface","Intel or Motorola","4","1.5/0.5/na/na","1/1","-","No/No","-","-","-","2.97-5.5","PLCC-68"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1550","ST16C1550CJ28-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1550/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1550","ST16C1550CJ28TR-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1550/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1550","ST16C1550CQ48-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1550/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1550","ST16C1550CQ48TR-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1550/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1550","ST16C1550IJ28-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1550/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1550","ST16C1550IJ28TR-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1550/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1550","ST16C1550IQ48-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1550/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1550","ST16C1550IQ48TR-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1550/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1551","ST16C1551CJ28-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1551/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1551","ST16C1551CJ28TR-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1551/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1551","ST16C1551CQ48-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1551/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1551","ST16C1551CQ48TR-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1551/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1551","ST16C1551IJ28-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1551/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1551","ST16C1551IJ28TR-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1551/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1551","ST16C1551IQ48-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1551/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C1551","ST16C1551IQ48TR-F","http://www.exar.com/common/content/document.ashx?id=21661&languageid=1033&type=datasheet&part=st16c1551","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c1551/","UART with 16-Byte FIFOs","Intel","1","1.5/0.5/na/na","16/16","-","4 Levels/ 4 Levels","-","-","-","2.97-5.5","PLCC-28, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854D","XR16C854DCV-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854d/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854D","XR16C854DCVTR-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854d/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854D","XR16C854DIV-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854d/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","XR16C854D","XR16C854DIVTR-F","http://www.exar.com/common/content/document.ashx?id=273&languageid=1033&type=datasheet&part=xr16c854d","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/xr16c854d/","Quad UART with RX/TX FIFO Counters and 128-Byte FIFO","Intel or Motorola","4","2/1.5/na/na","128/128","▪","Program/ Program","▪","▪","▪","2.97-5.5","LQFP-64"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550CJ44-F","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550CJ44TR-F","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550CP40","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550CP40-F","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550CQ48-F","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550CQ48TR-F","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550IJ44-F","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550IJ44TR-F","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550IP40","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550IQ48-F","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
"exar","Connectivity---UART & Bridging Solutions-8-Bit/VLIO UARTs-8-Bit/VLIO UARTs","ST16C2550","ST16C2550IQ48TR-F","http://www.exar.com/common/content/document.ashx?id=1216&languageid=1033&type=datasheet&part=st16c2550","http://www.exar.com/connectivity/uart-and-bridging-solutions/8-bit-vlio-uarts/st16c2550/","Dual UART with 16-Byte Transmit and Receive FIFOs","Intel","2","4/1.8/na/na","16/16","-","No/ 4 Levels","-","-","▪","2.97-5.5","PDIP-40, PLCC-44, TQFP-48"
