"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","VCC (V)","No. of  Tx","No. of  Rx","Duplex","Data Rate  (kbps)","ESD  (kV)","Typ.  Shutdown  ICC (µA)","Rx  Fail safe  Open","Rx  Fail safe  Short","Shutdown","Multi-Drop  Nodes"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483CN","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483CN/TR","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483CN-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483CN-L/TR","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483CS","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483CS-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483EN","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483EN/TR","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483EN-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483EN-L/TR","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483ES","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483","SP483ES-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp483","http://www.exar.com/connectivity/transceiver/rs485/sp483/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","250","2","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485BN","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485BN-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485BN-L/TR","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485CN","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485CN/TR","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485CN-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485CN-L/TR","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485CS","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485CS-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485DN","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485DN-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485EN","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485EN/TR","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485EN-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485EN-L/TR","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485ES","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485ES-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485REN-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485SN","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485SN-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485SS","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP485","SP485SS-L","http://www.exar.com/common/content/document.ashx?id=20179&languageid=1033&type=datasheet&part=sp485","http://www.exar.com/connectivity/transceiver/rs485/sp485/","Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","5000","2","-","▪","-","-","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481ECN","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481ECN/TR","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481ECN-L","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481ECN-L/TR","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481ECP","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481ECP-L","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481EEN","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481EEN/TR","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481EEN-L","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481EEP","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481EEP-L","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481EMN","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481EMN/TR","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481EMN-L","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP481E","SP481EMN-L/TR","http://www.exar.com/common/content/document.ashx?id=643&languageid=1033&type=datasheet&part=sp481e","http://www.exar.com/connectivity/transceiver/rs485/sp481e/","Enhanced Low Power Half-Duplex RS-485 Transceivers","5","1","1","Half","10000","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","XR3076X","XR3076XED-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3076x","http://www.exar.com/connectivity/transceiver/rs485/xr3076x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","20Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","XR3076X","XR3076XEDTR-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3076x","http://www.exar.com/connectivity/transceiver/rs485/xr3076x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","20Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","XR3076X","XR3076XID-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3076x","http://www.exar.com/connectivity/transceiver/rs485/xr3076x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","20Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","XR3076X","XR3076XIDTR-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3076x","http://www.exar.com/connectivity/transceiver/rs485/xr3076x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","20Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","XR3077X","XR3077XED-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3077x","http://www.exar.com/connectivity/transceiver/rs485/xr3077x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","20Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","XR3077X","XR3077XEDTR-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3077x","http://www.exar.com/connectivity/transceiver/rs485/xr3077x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","20Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","XR3077X","XR3077XID-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3077x","http://www.exar.com/connectivity/transceiver/rs485/xr3077x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","20Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","XR3077X","XR3077XIDTR-F","http://www.exar.com/common/content/document.ashx?id=21693&languageid=1033&type=datasheet&part=xr3077x","http://www.exar.com/connectivity/transceiver/rs485/xr3077x/","Low Power 18V Tolerant RS-485/RS-422 +3.3V Transceivers","3.3","1","1","Full","20Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3496E","SP3496EEN-L","http://www.exar.com/common/content/document.ashx?id=1387&languageid=1033&type=datasheet&part=sp3496e","http://www.exar.com/connectivity/transceiver/rs485/sp3496e/","3.3V High Speed RS-485/RS-422 Transceivers, Advanced Fail-safe, Hot Swap Protection,  ±15kV ESD-Protected","3.3","1","1","Full","32000","15","1","▪","-","-","64"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3496E","SP3496EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1387&languageid=1033&type=datasheet&part=sp3496e","http://www.exar.com/connectivity/transceiver/rs485/sp3496e/","3.3V High Speed RS-485/RS-422 Transceivers, Advanced Fail-safe, Hot Swap Protection,  ±15kV ESD-Protected","3.3","1","1","Full","32000","15","1","▪","-","-","64"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483ECN","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483ECN/TR","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483ECN-L","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483ECN-L/TR","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483ECP","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483ECP-L","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483EEN","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483EEN/TR","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483EEN-L","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483EEP","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP483E","SP483EEP-L","http://www.exar.com/common/content/document.ashx?id=673&languageid=1033&type=datasheet&part=sp483e","http://www.exar.com/connectivity/transceiver/rs485/sp483e/","Enhanced Low EMI Half-Duplex RS-485 Transceiver","5","1","1","Half","250","15","1","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3497E","SP3497EEN-L","http://www.exar.com/common/content/document.ashx?id=1387&languageid=1033&type=datasheet&part=sp3497e","http://www.exar.com/connectivity/transceiver/rs485/sp3497e/","3.3V High Speed RS-485/RS-422 Transceivers, Advanced Fail-safe, Hot Swap Protection,  ±15kV ESD-Protected","3.3","1","1","Full","32000","15","1","▪","-","-","64"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3497E","SP3497EEN-L/TR","http://www.exar.com/common/content/document.ashx?id=1387&languageid=1033&type=datasheet&part=sp3497e","http://www.exar.com/connectivity/transceiver/rs485/sp3497e/","3.3V High Speed RS-485/RS-422 Transceivers, Advanced Fail-safe, Hot Swap Protection,  ±15kV ESD-Protected","3.3","1","1","Full","32000","15","1","▪","-","-","64"
"exar","Connectivity-Serial Transceivers-RS485-RS485","XR3088X","XR3088XID-F","http://www.exar.com/common/content/document.ashx?id=21260&languageid=1033&type=datasheet&part=xr3088x","http://www.exar.com/connectivity/transceiver/rs485/xr3088x/","High Output 18V Tolerant RS-485/RS-422 +5V Transceivers","5","1","1","Half","20Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","XR3088X","XR3088XIDTR-F","http://www.exar.com/common/content/document.ashx?id=21260&languageid=1033&type=datasheet&part=xr3088x","http://www.exar.com/connectivity/transceiver/rs485/xr3088x/","High Output 18V Tolerant RS-485/RS-422 +5V Transceivers","5","1","1","Half","20Mbps","15","1nA","▪","▪","▪","up to 256"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494CN","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494CN/TR","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494CN-L","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494CN-L/TR","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
"exar","Connectivity-Serial Transceivers-RS485-RS485","SP3494","SP3494CP","http://www.exar.com/common/content/document.ashx?id=703&languageid=1033&type=datasheet&part=sp3494","http://www.exar.com/connectivity/transceiver/rs485/sp3494/","3.3V Slew Limited RS-485/RS-422, 2.5Mbps Half-Duplex","3.3","1","1","Half","2500","2","10","▪","-","▪","32"
